지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa)
90,속초,2021-11-27,3.4,-.7,9,,1.4,-7.3,46.1,1031.3
90,속초,2021-11-28,8.8,.4,15.6,,1.2,-10.2,25.5,1028.6
90,속초,2021-11-29,11.7,7,14.3,,1.6,-7.1,30.6,1021.7
90,속초,2021-11-30,7.6,2.2,10.9,4.1,1.7,1.5,66.3,1005.2
90,속초,2021-12-01,.1,-1.7,2.4,,3.5,-13.4,35.9,1013.3
90,속초,2021-12-02,3.7,-2,7,0,2.5,-9.6,37.8,1012.5
90,속초,2021-12-03,3.8,-.4,7.5,0,2.4,-12.5,30.6,1013.2
90,속초,2021-12-04,3,-.9,7.8,,2.3,-14.3,27,1021.6
90,속초,2021-12-05,4.7,-.2,12,,1.5,-6.5,44.4,1026
90,속초,2021-12-06,8.7,2.2,13.5,,1.5,-3.1,44,1023.4
90,속초,2021-12-07,7,3.8,10.6,10.4,2.5,2.3,73.3,1027.7
90,속초,2021-12-08,6.4,3.1,12.1,,1.6,2,74.6,1030.1
90,속초,2021-12-09,7.9,3.4,12.6,,1.6,1.7,65.5,1027
90,속초,2021-12-10,9,4,13.9,0,1.5,1.9,61.5,1021.2
90,속초,2021-12-11,8.3,4.3,12.6,,1.4,.1,57.6,1021.2
90,속초,2021-12-12,4.7,-1.7,9.5,,2.8,-10.6,32.8,1018.9
90,속초,2021-12-13,.2,-5.7,5.2,,1.3,-15.3,30.5,1021.1
90,속초,2021-12-14,5.7,-1.1,9.1,,3,-5.6,44.5,1015.5
90,속초,2021-12-15,8.7,6.6,10.8,0,2.1,-.2,54.1,1015.5
90,속초,2021-12-16,8.3,5.4,12.2,,1.9,-4.1,42.3,1013.9
90,속초,2021-12-17,-2.3,-8.6,8,,3.1,-19.3,26.6,1015.8
90,속초,2021-12-18,-2.3,-8.8,2.5,,2.3,-15.8,36.6,1019.2
90,속초,2021-12-19,2.1,-2.3,6,,2.4,-12.8,33.6,1015.6
90,속초,2021-12-20,8.4,3.7,11.5,,2.4,-4.3,41.6,1011.4
90,속초,2021-12-21,8.9,4.7,13,,2.6,-4.6,39.6,1011.8
90,속초,2021-12-22,3.3,-.9,6.8,0,2.4,-4.3,60.6,1020.5
90,속초,2021-12-23,3.2,-1.4,8.1,,1.8,-4.2,59.3,1021.5
90,속초,2021-12-24,1.9,-1.3,4.9,42.1,2.2,-2.1,77,1018.9
90,속초,2021-12-25,-7.1,-13.5,-.7,16.2,1.6,-12.9,65.6,1023.9
90,속초,2021-12-26,-10.4,-14.9,-6.8,,2,-20.7,42.9,1026.4
90,속초,2021-12-27,-5.3,-13,-1,,2.1,-15.5,44.6,1023.4
90,속초,2021-12-28,.4,-8.1,5.2,,1.6,-11.4,41.9,1021.9
90,속초,2021-12-29,4,.5,6.6,0,2.9,-6,48.5,1013.9
90,속초,2021-12-30,-2.6,-6,.6,,2.7,-16.2,34.5,1018.6
90,속초,2021-12-31,-4.6,-8,-.9,,1.7,-22.1,24.4,1024.1
90,속초,2022-01-01,-3.3,-9.2,2.1,,1.3,-15.2,40.8,1025.8
90,속초,2022-01-02,2.2,-2.4,5.9,,2.1,-11.7,37.8,1020.4
90,속초,2022-01-03,.6,-3,3,,2.1,-14.4,33.9,1019.9
90,속초,2022-01-04,-1.2,-4.2,1.8,,2.1,-12.4,43.4,1023.6
90,속초,2022-01-05,-1.5,-4.9,1.9,,1.9,-8.3,60.1,1025.9
90,속초,2022-01-06,-1.2,-4.7,3.3,,2.2,-8.8,57.4,1024.7
90,속초,2022-01-07,-.4,-4.2,3.9,,1.5,-10.5,46.9,1025.1
90,속초,2022-01-08,3.3,-2.4,5.4,,2.1,-7.6,45.3,1018.1
90,속초,2022-01-09,1.9,-1.2,5.2,,1.9,-3.8,66.1,1019.4
90,속초,2022-01-10,1.8,-2,5.1,,1.7,-4,65.6,1016.6
90,속초,2022-01-11,-2.8,-7.1,2,,2.4,-16.1,36.3,1012.7
90,속초,2022-01-12,-4.2,-9.8,1.1,,1.8,-20.2,28.3,1015.3
90,속초,2022-01-13,-5.2,-7.2,-2,,2.9,-19.6,31.4,1014.2
90,속초,2022-01-14,-3.1,-9,3.4,,1.3,-16.9,33.9,1019.5
90,속초,2022-01-15,1.2,-4.5,4.9,,2,-9.3,46.3,1018
90,속초,2022-01-16,1.4,-3.8,4.4,0,3.3,-14,33.5,1017.8
90,속초,2022-01-17,-3.4,-5.6,-.5,,2.6,-19.5,28.6,1021.6
90,속초,2022-01-18,-4.5,-9.3,-.7,,1.2,-15.9,41.3,1023.8
90,속초,2022-01-19,-2.3,-6.1,1.5,3.1,1.8,-10.9,53.5,1020.6
90,속초,2022-01-20,-3.5,-6.3,-.1,.1,2.2,-10.5,58.9,1026.4
90,속초,2022-01-21,-2.5,-6.4,2.4,,1.8,-10.5,55.4,1028.3
90,속초,2022-01-22,-1.1,-5.4,2.3,,1.6,-5.3,73.3,1024
90,속초,2022-01-23,1.3,-1.2,3.5,.2,2.3,-2.5,76,1021.4
90,속초,2022-01-24,2,-.6,4,.2,1.6,-2.5,72.5,1022.3
90,속초,2022-01-25,2.4,-.6,4.3,,.7,-2.6,69.8,1017.7
90,속초,2022-01-26,3.7,.3,7.8,,1.9,-8.8,40.4,1019.3
90,속초,2022-01-27,.7,-2.8,4.3,,2,-7.4,56.3,1020.6
90,속초,2022-01-28,-.6,-4.5,2.3,,1.6,-11.4,44.8,1019.2
90,속초,2022-01-29,-.5,-4.1,3.8,,1.7,-15.1,32.5,1016.1
90,속초,2022-01-30,-1.5,-4.6,2.1,,1.7,-13.9,38.5,1017.8
90,속초,2022-01-31,.9,-3.9,5.6,,1.5,-14.4,31.4,1019
90,속초,2022-02-01,.9,-1.3,3.5,,2.1,-10,44.1,1018.5
90,속초,2022-02-02,-.5,-3.5,3.2,,2.7,-15.3,32.3,1021.4
90,속초,2022-02-03,-.9,-4.8,3.8,,2.1,-18.5,25.6,1021
90,속초,2022-02-04,-3.1,-6.7,1,,2.6,-19.7,27,1018.6
90,속초,2022-02-05,-5.1,-9,-1,,2.3,-20.4,29.5,1018.7
90,속초,2022-02-06,-2,-6.8,2.8,,2.7,-18.3,27.9,1021.6
90,속초,2022-02-07,-1.5,-6,1.9,,1.2,-14.1,37.6,1023.8
90,속초,2022-02-08,-.3,-4,3.9,,1.3,-11.6,42.6,1023.7
90,속초,2022-02-09,.9,-3.3,6.5,,1.4,-6.7,57.9,1022.8
90,속초,2022-02-10,1,-2.2,4.8,,1.9,-9,47.4,1020.2
90,속초,2022-02-11,4.1,-2.3,9.1,,1.6,-6.6,46,1022.2
90,속초,2022-02-12,4.5,.8,7.3,,1.5,-4.7,51.8,1023.1
90,속초,2022-02-13,3.3,1.1,5.5,8.1,2.7,-.2,78,1021.2
90,속초,2022-02-14,3.4,.9,5.4,1.4,2.5,.4,81.3,1016.5
90,속초,2022-02-15,-2,-6.2,1.8,,3.5,-15,36.6,1013.8
90,속초,2022-02-16,-6.2,-8.6,-2.9,,3.7,-21.3,29.5,1016.7
90,속초,2022-02-17,-5.4,-10.9,-.9,,2.2,-17.8,37.3,1024.3
90,속초,2022-02-18,.8,-6.2,5.3,,1.5,-13,37.8,1026.1
90,속초,2022-02-19,1.6,-3,5.1,,2.4,-15,29.6,1018.1
90,속초,2022-02-20,-3.2,-6.9,.6,,2.9,-20.6,25.6,1019.8
90,속초,2022-02-21,-1.6,-5.7,3.1,0,3.1,-15,35.4,1022.7
90,속초,2022-02-22,-3,-5.8,1,,2.8,-20.2,25.8,1026
90,속초,2022-02-23,-4.8,-10.1,-1.3,,1.6,-18.9,33.1,1027.7
90,속초,2022-02-24,.4,-7.6,6.4,,2,-17.6,25.8,1023.2
90,속초,2022-02-25,5.9,-.3,10.6,,2.6,-8.9,34.3,1019.7
90,속초,2022-02-26,7,2.9,11.2,1.6,3.6,-2.7,51.3,1011.4
90,속초,2022-02-27,6.1,1.1,11,,3,-9.5,32.3,1015.1
90,속초,2022-02-28,6.8,3.6,12.7,,1.7,-3,50.4,1016.2
90,속초,2022-03-01,7.3,3.1,11.9,,1.8,-1.3,56.3,1010.1
90,속초,2022-03-02,6.4,1.1,11.9,,2,-9.8,32.4,1011.1
90,속초,2022-03-03,5.1,1,8.5,,2.1,-5.5,47.6,1014
90,속초,2022-03-04,9.2,0,17.7,.6,2.3,-4.4,42.1,1005.7
90,속초,2022-03-05,4.1,1,10.1,0,4.2,-17.2,20.3,1007.8
90,속초,2022-03-06,2.3,-.5,6.2,,2.5,-12.6,34,1016.7
90,속초,2022-03-07,4.2,-2,8.4,,1.3,-8.1,40.9,1016.8
90,속초,2022-03-08,5.1,1.1,9.8,,1.3,-2.5,58.6,1015.6
90,속초,2022-03-09,5.3,1.3,9.7,,1.4,1.5,76.8,1019.3
90,속초,2022-03-10,11,2.2,17.4,,2,-3.9,45,1015.3
90,속초,2022-03-11,14.3,10.9,21,,1.7,-2.8,31.6,1013.1
90,속초,2022-03-12,8.8,4.5,12.5,.5,2,2.5,65.4,1015.1
90,속초,2022-03-13,5.2,3.8,6.4,18.3,2.5,4.3,94.4,1012.3
90,속초,2022-03-14,6.3,4.4,9.1,9.3,1.8,5.4,94.6,1008.7
90,속초,2022-03-15,8.3,4.1,11.2,,2.3,3.5,72.5,1010
90,속초,2022-03-16,10.6,5.7,16.3,,1.9,3.6,64.5,1013.4
90,속초,2022-03-17,5.3,4.1,8.3,18.5,2.4,3.7,89.5,1021.8
90,속초,2022-03-18,4.3,2,5.7,2.7,3.6,.8,78.3,1013.6
90,속초,2022-03-19,1.1,-.3,3,29.2,2.3,-.4,90.1,1009.8
90,속초,2022-03-20,4.1,-.2,10.1,0,1.4,0,75.5,1015.7
90,속초,2022-03-21,4.8,.2,8.7,,1.5,-1.1,66.3,1021.5
90,속초,2022-03-22,4.7,.4,8.2,,1.9,-2.2,62.5,1020.3
90,속초,2022-03-23,6.9,1.1,11.4,,1.8,-3.3,49.9,1013.4
90,속초,2022-03-24,10.5,6.3,14.9,,2.2,1.4,53.9,1015.3
90,속초,2022-03-25,11.2,8.2,14.4,6.2,1.3,5,66.9,1013.8
90,속초,2022-03-26,9.7,7.3,12.7,22.2,2.7,7.7,88.8,999.7
90,속초,2022-03-27,10.7,5.8,15.4,0,2.6,-4.2,38.9,1010.6
90,속초,2022-03-28,6.9,1.7,11.8,,2,-6.2,41.6,1023.2
90,속초,2022-03-29,10.6,1.5,15.8,,1.8,-1.2,46.8,1019.7
90,속초,2022-03-30,11.2,5.9,15.1,1.3,2.1,3.1,61.6,1018.9
90,속초,2022-03-31,5.2,3.8,7.2,5.7,1.8,3.2,87.4,1024.8
90,속초,2022-04-01,5.5,1.9,10.3,,1.9,-.1,69.4,1027.5
90,속초,2022-04-02,7.3,1.8,13.1,,1.4,2,69.8,1023.8
90,속초,2022-04-03,8.7,3.8,13.8,,1.9,3,67.6,1024.5
90,속초,2022-04-04,11.8,5,17,,2.1,-.6,44.8,1022.3
90,속초,2022-04-05,15.3,7.6,20.6,,2.6,-5.4,24.4,1014.8
90,속초,2022-04-06,10.9,7.3,14,,2.8,1.1,52,1017.3
90,속초,2022-04-07,11.5,7.4,20.2,,2.2,1.6,54,1013.1
90,속초,2022-04-08,13.8,4,21.1,,2.9,.2,46.8,1013.6
90,속초,2022-04-09,23.2,17.7,27.2,,5.1,1.5,24.4,1006.8
90,속초,2022-04-10,24,14.9,29.8,,2.7,-.8,20.4,1009.7
90,속초,2022-04-11,19.1,13.7,23.9,,2.9,6.7,46,1007.9
90,속초,2022-04-12,15.3,9.7,23.7,2.2,2.4,8.1,66.4,1008.8
90,속초,2022-04-13,8.5,6.6,10.5,13.8,2.1,5.2,80.8,1018.7
90,속초,2022-04-14,9.5,7.4,13,.5,1.7,3.8,68.3,1020.2
90,속초,2022-04-15,9.1,5.3,14.1,,1.5,3.2,68.1,1017.8
90,속초,2022-04-16,12.3,2.8,16.9,,2.6,1.5,51.9,1012.9
90,속초,2022-04-17,16.9,12.9,20.1,,2.2,-2.5,28.4,1012.9
90,속초,2022-04-18,15.3,8.7,20.9,,2.1,1.8,47.4,1013.6
90,속초,2022-04-19,12.6,6.6,17.1,,1.6,7.8,74.6,1013.3
90,속초,2022-04-20,20,13.3,26,,1.9,-2.5,22.5,1010.2
90,속초,2022-04-21,18.6,12.9,23.2,,2,2.6,35.8,1007.1
90,속초,2022-04-22,19.2,15.9,23.3,,2.6,8.5,50,1004.3
90,속초,2022-04-23,14.5,10.1,18.4,,2.9,8.3,67.4,1009.9
90,속초,2022-04-24,20.5,9.2,25.6,,1.8,7.3,44.5,1005.6
90,속초,2022-04-25,18.8,14.3,22.2,,1.9,11.4,62.9,1007.9
90,속초,2022-04-26,19,13.8,24.7,.2,2.2,12.4,67.6,999.7
90,속초,2022-04-27,13.5,9,21.4,,2.9,4.7,57.1,1013.3
90,속초,2022-04-28,11,8.9,12.1,1.2,1.4,8.6,85.4,1017.9
90,속초,2022-04-29,7.8,6.4,10.8,15.6,1.8,6.2,90.4,1017.7
90,속초,2022-04-30,11.3,4.4,17,0,1.7,4.9,67,1013.9
90,속초,2022-05-01,13.5,9,21.1,0,2.8,-.3,43.1,1008.8
90,속초,2022-05-02,10.5,5.8,15.4,0,1.9,3.2,61.6,1011.8
90,속초,2022-05-03,17.6,5.9,24.2,,2.4,-.4,33.1,1011.7
90,속초,2022-05-04,23.9,19.4,29.1,,4.1,2.7,25.4,1010.4
90,속초,2022-05-05,20.5,15.4,24.9,,2.3,6.4,41,1013.3
90,속초,2022-05-06,18.9,14.5,23.9,,1.5,10.3,59.5,1011.9
90,속초,2022-05-07,13.5,9.5,20.9,7.7,2.4,9.9,81.4,1015.9
90,속초,2022-05-08,12.5,7.7,15.7,0,1.6,7.6,72.6,1017.8
90,속초,2022-05-09,13.6,7.9,20,,1.4,7.4,67.5,1017.1
90,속초,2022-05-10,13.5,7,19.2,,2.3,6.9,65.3,1015.5
90,속초,2022-05-11,15.2,10.7,19.7,0,1.6,11.3,77.9,1012.2
90,속초,2022-05-12,14,11.1,18.1,,2.8,10.5,80,1011.9
90,속초,2022-05-13,12.1,7.8,15.3,0,1.7,8.8,81,1008.5
90,속초,2022-05-14,16,6.8,22.8,,2.3,1.3,41,1007.2
90,속초,2022-05-15,15.4,9.6,19.7,,2.3,2.3,41.9,1010
90,속초,2022-05-16,19.2,13.6,26.4,,3,2.8,37.8,1006.7
90,속초,2022-05-17,19.4,12.9,23.6,0,2.1,8.5,50,1009.5
90,속초,2022-05-18,23.5,17,27.9,0,2.3,7.2,35.6,1010.8
90,속초,2022-05-19,21.1,17.6,24,,2.2,9.4,49.4,1011.9
90,속초,2022-05-20,23.1,20.1,27.6,,1.8,5.6,33,1008.5
90,속초,2022-05-21,24.5,18.2,30.3,,1.8,10.2,41.1,1003.5
90,속초,2022-05-22,20,14.9,24.3,0,1.7,12.6,63.9,1004.4
90,속초,2022-05-23,18.6,14,23.9,,1.9,14,76,1008.7
90,속초,2022-05-24,24.6,16.9,30.2,,2,12.5,50.5,1008.9
90,속초,2022-05-25,22.4,17.5,27.8,0,2.1,11.8,52.8,1003.9
90,속초,2022-05-26,20.8,14.9,25.5,1.4,2.6,6,42.5,999.1
90,속초,2022-05-27,19.7,16.8,24.9,0,2.5,9.8,54.1,996.7
90,속초,2022-05-28,26.5,17.4,33.5,,2.7,7.3,32.5,999.3
90,속초,2022-05-29,22.5,16.9,27.8,,2.5,9.2,50.4,1001.3
90,속초,2022-05-30,16.9,16,18.7,0,3,14.4,85.8,1000.6
90,속초,2022-05-31,20.9,12.8,26.8,,2.1,8.5,51.3,1003.4
95,철원,2021-01-01,-7.8,-15.9,-1,,1,-15.1,58.8,1006.5
95,철원,2021-01-02,-9,-15.3,-2.5,,1.1,-18.7,49.8,1009.8
95,철원,2021-01-03,-10,-16,-2.8,,1,-18,55.9,1014.4
95,철원,2021-01-04,-7.4,-16,-.7,.1,.6,-15.5,60.4,1012.3
95,철원,2021-01-05,-8.5,-15.8,-4.3,0,1.1,-14.3,68.4,1010.7
95,철원,2021-01-06,-11.1,-19.2,-4.9,.1,1.1,-17.5,66.6,1004
95,철원,2021-01-07,-16.1,-18.8,-8.6,,2.4,-24.5,48.8,1005.9
95,철원,2021-01-08,-17,-21.9,-12.6,,1.5,-26.9,42.9,1005.2
95,철원,2021-01-09,-15.7,-22.4,-9.1,,1.3,-23.5,54.4,1005.1
95,철원,2021-01-10,-12.6,-20.2,-4,,.5,-18.9,62.9,1008.6
95,철원,2021-01-11,-11.5,-17.8,-4.7,,.5,-15.2,76.3,1007.6
95,철원,2021-01-12,-8.8,-16.8,-.5,0,.8,-10.3,90,998.6
95,철원,2021-01-13,-1.5,-12.1,6.5,,1.6,-4.8,80.9,996
95,철원,2021-01-14,-3.2,-9.9,5.1,,.6,-9.2,67.3,1003.5
95,철원,2021-01-15,1.1,-6.9,8.2,.8,1.4,-1.4,83.5,997.1
95,철원,2021-01-16,-6,-11.7,-2.2,,1.5,-11.4,68.8,1005.9
95,철원,2021-01-17,-8.9,-16.6,-3.3,0,1.2,-14.6,67.6,1007.7
95,철원,2021-01-18,-5.8,-14.2,-1.1,.9,2.4,-10.6,73.1,1001.9
95,철원,2021-01-19,-11.3,-18.8,-3.1,,.6,-17.1,65.6,1013.1
95,철원,2021-01-20,-5.9,-15.5,5.5,,.5,-11.8,68.6,1011.4
95,철원,2021-01-21,1.5,-3.4,6.7,3.1,.3,-2.4,77.1,1004.8
95,철원,2021-01-22,3.5,.8,7,,1,3.3,99.6,1001.6
95,철원,2021-01-23,3.9,1.7,7.3,,4.9,.9,81.5,1003.6
95,철원,2021-01-24,2.6,-3.7,11.7,,.8,.1,86.1,1007.8
95,철원,2021-01-25,2.2,-4.4,13.1,,.3,-.5,86.1,1007.5
95,철원,2021-01-26,2.1,-2.1,6.3,.1,.8,1.8,98.6,1001.2
95,철원,2021-01-27,-.7,-6,5.8,,.7,-9.2,63,1004.5
95,철원,2021-01-28,-4.7,-11.2,1.2,2.4,2.4,-11.5,62.3,997.3
95,철원,2021-01-29,-11.1,-14.6,-6.5,,1.8,-21.8,42.8,1006.6
95,철원,2021-01-30,-6.2,-14.8,2.3,.1,.7,-10.2,75.3,1006.8
95,철원,2021-01-31,-.8,-12.6,7.4,0,.8,-5.8,72.9,1007.7
95,철원,2021-02-01,4.2,-3,10.2,1.4,1.8,.7,80,997.3
95,철원,2021-02-02,-7.1,-10,-3.1,,2.1,-16.8,47.1,1006.3
95,철원,2021-02-03,-5.7,-14.6,-.2,2.5,1.8,-10.4,71.9,1005.6
95,철원,2021-02-04,-6.4,-14.4,-.6,.3,1.4,-14.5,54.3,1007.5
95,철원,2021-02-05,.9,-6.9,4.2,,1.8,-2.2,79.5,1001.3
95,철원,2021-02-06,5.8,3.8,9.4,,1.8,4,89,996.3
95,철원,2021-02-07,2.4,-3.3,7.1,,1.4,-4.1,68.4,1002.2
95,철원,2021-02-08,-4.5,-8.5,-.4,,1.5,-14.1,51,1008.5
95,철원,2021-02-09,-3.5,-10.8,2.8,,1.3,-10.9,60,1009
95,철원,2021-02-10,1.7,-4.6,6,,1.2,-.9,84.3,1006.1
95,철원,2021-02-11,1,-4.5,9.2,,.5,-1.5,86.5,1006.9
95,철원,2021-02-12,1.6,-6,12.9,,.5,-4.3,72.6,1006.6
95,철원,2021-02-13,3.2,-5.8,14.7,,.5,-3.6,68.5,1006
95,철원,2021-02-14,5.6,-1.7,13.4,0,.5,-.8,67.4,996.7
95,철원,2021-02-15,-.2,-6.2,6.2,.6,2.4,-5.4,70.4,991.7
95,철원,2021-02-16,-6,-10.1,-1.3,,2.6,-16.7,45.8,997
95,철원,2021-02-17,-9.7,-12,-6,,3.2,-20.9,40.3,998.6
95,철원,2021-02-18,-7.8,-14.2,-1.9,,1.2,-17.3,48,1002.5
95,철원,2021-02-19,-1,-13.2,6.4,,2,-5.6,71.8,997.7
95,철원,2021-02-20,6.8,-.8,13.2,,2.3,-1.2,63.4,991
95,철원,2021-02-21,8.3,-2.7,17.3,,1.8,2.7,70.6,990.9
95,철원,2021-02-22,5.5,-.4,12.3,,1.5,-3,62.5,996.2
95,철원,2021-02-23,-2.3,-7.9,3.9,,1,-14.4,43.5,1006.7
95,철원,2021-02-24,-.9,-9.6,9.4,,.7,-14.9,41.8,1006.9
95,철원,2021-02-25,-.8,-6.2,6.6,,.4,-10.2,52.3,1005.7
95,철원,2021-02-26,2.8,-7.3,13.6,,2,-7.1,54.8,1006.4
95,철원,2021-02-27,5.1,-2.9,14.4,,1.4,-1.8,66.4,1010.4
95,철원,2021-02-28,4,-4.4,10.7,,.8,-2.9,66.4,1007.7
95,철원,2021-03-01,1.2,-1.8,4.5,63.2,4,1.2,100,999.2
95,철원,2021-03-02,-.7,-4.8,3.9,,1.9,-3.4,83,1006.6
95,철원,2021-03-03,-.2,-7.8,7.6,,.8,-3.8,81.1,1010.2
95,철원,2021-03-04,2.9,-3.5,11.2,,.6,.6,87.4,1005.7
95,철원,2021-03-05,5.3,-2.8,15,,.7,1.6,81.3,1002.7
95,철원,2021-03-06,2,-.3,4,,3.7,-.7,82.6,1010
95,철원,2021-03-07,3.2,-1.9,10.4,,1.1,-1.7,73.1,1009.8
95,철원,2021-03-08,3.3,-4.3,12.5,,.8,-3.7,68,1008.3
95,철원,2021-03-09,4,-4,12.3,,.9,-2.2,69.5,1006.9
95,철원,2021-03-10,5.2,-3.7,15.9,,.7,-.2,74.6,1009.8
95,철원,2021-03-11,7.1,-2.2,15.9,,.6,.6,69.4,1007.4
95,철원,2021-03-12,7.3,3.3,13.9,0,2.2,3.1,76.3,1004.4
95,철원,2021-03-13,6.5,-.1,14,,.9,1.9,77.5,1003
95,철원,2021-03-14,6.5,-.9,13.2,,.8,4.2,87.1,1001.4
95,철원,2021-03-15,7.6,-1,14.6,.2,1.4,3.2,78.3,997.7
95,철원,2021-03-16,7.2,1,12.9,.5,1.6,-1.5,59.1,996.9
95,철원,2021-03-17,6.2,-3,17.6,,.8,-2.8,61.9,1000.8
95,철원,2021-03-18,8.2,-1.5,17.4,,1.7,1,65.6,1001.5
95,철원,2021-03-19,12,6.6,18.7,,1.5,4.4,62,1000.4
95,철원,2021-03-20,7.8,7,9.2,4.7,1.2,6.8,94.4,995.1
95,철원,2021-03-21,4.6,2.8,8.6,0,2.4,.5,77.6,995.6
95,철원,2021-03-22,4.5,-2,10.8,,2.2,-4.9,53.6,1000.9
95,철원,2021-03-23,6.9,-2.9,16,,2.1,-1.1,62.4,1001.3
95,철원,2021-03-24,7.9,.1,15.7,,1.2,2,71,1001.7
95,철원,2021-03-25,10.6,3.6,18.8,,1.6,4.7,73,1002.4
95,철원,2021-03-26,9.6,.5,20.5,,.8,1.5,65.5,1002.3
95,철원,2021-03-27,8.8,3.8,15.3,17,.7,6.8,89.5,992.7
95,철원,2021-03-28,8.8,8,10.4,17.4,2.5,8.7,100,983.8
95,철원,2021-03-29,9.5,3.1,14.6,.7,2.4,1.8,64.3,989.5
95,철원,2021-03-30,8.5,-1.5,17.8,,1.1,-.9,61.6,994.3
95,철원,2021-03-31,11,.2,21.7,,.7,.5,57.3,996.5
95,철원,2021-04-01,14.5,5.8,22.9,,2.1,.2,42,1001.3
95,철원,2021-04-02,15.7,8.5,23.6,,2.5,4.1,49,1001.4
95,철원,2021-04-03,10.7,8.5,13.4,43.9,2.6,9.1,91,995.6
95,철원,2021-04-04,9.3,5,14.1,1.1,3.3,3.8,71.4,998.6
95,철원,2021-04-05,9.8,.4,17.7,,.9,.5,60.9,1003.8
95,철원,2021-04-06,11.8,4.4,19.1,,1.3,2.6,60.1,1001.4
95,철원,2021-04-07,11.3,2.1,19.6,,1.5,1.5,58.1,1000.6
95,철원,2021-04-08,10.5,2.8,17.2,,2,-1.4,48.4,1000.2
95,철원,2021-04-09,11.2,3.7,17.4,,1.9,-1.1,45,1006.6
95,철원,2021-04-10,10.6,1.5,18.3,,1.1,1.2,58,1011.7
95,철원,2021-04-11,12.2,1.4,20.9,,.8,.5,52.6,1010.8
95,철원,2021-04-12,12,9.2,18.1,26.1,1.1,7.7,79.6,999.5
95,철원,2021-04-13,9.9,4.5,12.9,8.8,2.1,5.7,77.4,993.7
95,철원,2021-04-14,7.3,-.3,13.9,,1.8,.1,64.9,999.9
95,철원,2021-04-15,9.6,1.3,17.9,,1.1,2.8,69.9,999.8
95,철원,2021-04-16,10.1,5.5,15.2,0,2.3,3.2,65.5,996.9
95,철원,2021-04-17,5.6,1.2,11.1,1.7,1.1,1.9,80.3,996.1
95,철원,2021-04-18,9,-.1,16.1,,1.4,1.5,64.6,997.1
95,철원,2021-04-19,12,1.2,20.8,,2.1,4.1,64.3,998.1
95,철원,2021-04-20,13.6,4,23.4,,1.2,6.2,67,1002.4
95,철원,2021-04-21,16.9,5.7,28,,.9,6.7,60.6,1003.1
95,철원,2021-04-22,19.4,12.5,27.5,,1.5,8.4,52.6,1001
95,철원,2021-04-23,15.8,13.6,20.4,0,2.8,7.1,58,1002.7
95,철원,2021-04-24,15.2,10,21.5,,1.5,6,57.3,1002
95,철원,2021-04-25,14.9,8.2,21.2,,2.3,6.4,61.8,1002
95,철원,2021-04-26,13.6,5.2,20.7,,1.4,5.9,66.3,1002.6
95,철원,2021-04-27,13.4,9.2,18.1,2.6,1.6,8.2,74.5,999.2
95,철원,2021-04-28,13.2,7.3,18,2.3,2.1,6.6,71.8,997.4
95,철원,2021-04-29,11.2,6.7,16,0,1.8,6.6,76.3,988.6
95,철원,2021-04-30,10.6,7.1,15.1,12.8,1.5,8.8,90.4,986.3
95,철원,2021-05-01,8.6,6.3,11.5,12.4,1.3,8.3,98.4,987.6
95,철원,2021-05-02,11.8,5,19.3,,1.2,6.8,75.8,997.7
95,철원,2021-05-03,12.3,4.7,19.5,,1.4,4.9,66.8,999.4
95,철원,2021-05-04,11.3,7.1,14.7,22.9,.7,11.2,99.6,991.6
95,철원,2021-05-05,13.6,8.7,18.8,.6,2.7,5.1,62.9,993.3
95,철원,2021-05-06,13.2,3.6,22.6,,1.5,3.9,59.5,996.9
95,철원,2021-05-07,14.2,6.9,18.8,5.1,2.6,6.3,61.5,986.8
95,철원,2021-05-08,13.7,8.1,20.4,,2.7,7.4,69.4,985.6
95,철원,2021-05-09,13.9,6.2,21,,2.5,2.3,54.1,990.7
95,철원,2021-05-10,11.6,6.2,17.9,,1,8.2,82.9,995.3
95,철원,2021-05-11,17,5.6,27.3,,1.3,5.1,56,995.7
95,철원,2021-05-12,18.2,10.5,26.7,,1.1,9.6,62.6,994.7
95,철원,2021-05-13,20.1,11.6,28.3,,.9,14.5,75.1,993.5
95,철원,2021-05-14,22.1,14.2,29.7,,.9,16.5,75.6,993.2
95,철원,2021-05-15,20.8,18.3,26.4,6.5,.8,18.9,90.9,988.8
95,철원,2021-05-16,14.9,11.3,19.5,79.4,3.8,14.8,100,984.7
95,철원,2021-05-17,13.6,10.8,18.6,1.2,2,12.5,94.6,989.4
95,철원,2021-05-18,16.4,9.3,24.4,,1.1,12.7,82.1,992.4
95,철원,2021-05-19,18.1,9.2,26.8,,1,10.6,69,993.9
95,철원,2021-05-20,16.6,12.8,22.4,5.7,1.7,12.8,82.1,988.3
95,철원,2021-05-21,15.5,13,19,.9,1.9,13.4,88.9,988.2
95,철원,2021-05-22,18.4,10.9,25.6,,1.4,14.3,80,992.4
95,철원,2021-05-23,18.3,11.9,24.7,,1.4,13.2,75.3,992.8
95,철원,2021-05-24,17.9,13,24.1,2.7,1.5,12.1,72.8,989.5
95,철원,2021-05-25,13.2,10.5,18.1,16.4,1.5,10.9,88.4,988.6
